banknote-authentication/mds;[2, 6, 3, 1, 0, 7, 8, 11, 9, 13, 10, 14, 12, 4, 5]
banknote-authentication/mlle1;[6, 2, 1, 4, 10, 12, 8, 0, 5, 3, 11, 13, 7, 14, 9]
banknote-authentication/mlle2;[11, 8, 12, 9, 1, 6, 0, 13, 14, 3, 5, 7, 2, 10, 4]
banknote-authentication/spec2;[11, 5, 4, 14, 2, 12, 0, 13, 6, 1, 3, 9, 10, 8, 7]
banknote-authentication/tsne1;[4, 6, 0, 2, 3, 1, 5, 8, 7, 11, 9, 10, 14, 12, 13]
banknote-authentication/tsne2;[11, 10, 1, 4, 3, 12, 5, 7, 0, 8, 9, 14, 13, 6, 2]
banknote-authentication/tsne3;[4, 1, 0, 2, 5, 7, 6, 9, 8, 12, 11, 10, 3, 13, 14]
banknote-authentication/umap1;[6, 12, 3, 14, 5, 0, 2, 4, 1, 9, 7, 8, 10, 11, 13]
banknote-authentication/umap2;[12, 0, 2, 1, 3, 4, 7, 5, 6, 9, 10, 8, 13, 14, 11]
bike/tsne3;[12, 2, 13, 0, 6, 4, 9, 8, 5, 7, 11, 1, 14, 3, 10]
bike/umap3;[14, 9, 6, 7, 5, 13, 1, 0, 4, 3, 8, 2, 10, 12, 11]
blocks/mds;[0, 1, 14, 2, 3, 5, 4, 6, 12, 13, 8, 10, 9, 7, 11]
blocks/pca;[10, 9, 1, 12, 6, 8, 3, 2, 5, 0, 4, 7, 11, 13, 14]
blocks/spec2;[4, 8, 1, 2, 9, 5, 0, 3, 6, 10, 7, 11, 12, 14, 13]
blocks/spec3;[6, 1, 0, 7, 10, 3, 4, 12, 2, 9, 8, 11, 13, 5, 14]
blocks/tsne1;[10, 5, 6, 2, 11, 0, 9, 13, 1, 4, 14, 7, 8, 3, 12]
blocks/tsne3;[11, 2, 3, 4, 1, 5, 6, 9, 0, 10, 12, 13, 7, 8, 14]
blocks/umap3;[2, 9, 5, 12, 6, 13, 14, 0, 1, 11, 3, 4, 7, 8, 10]
blood-transfusion-service/mds;[0, 14, 6, 5, 2, 11, 3, 9, 4, 1, 8, 10, 7, 13, 12]
blood-transfusion-service/pca;[7, 5, 6, 9, 2, 3, 11, 4, 0, 12, 13, 1, 14, 10, 8]
blood-transfusion-service/spec1;[12, 1, 2, 7, 8, 0, 14, 9, 4, 10, 3, 6, 13, 5, 11]
blood-transfusion-service/spec3;[1, 0, 9, 11, 4, 13, 7, 6, 5, 10, 3, 14, 2, 8, 12]
blood-transfusion-service/umap1;[4, 7, 9, 14, 10, 11, 3, 0, 12, 13, 5, 2, 6, 8, 1]
blood-transfusion-service/umap2;[4, 5, 2, 0, 11, 3, 10, 13, 6, 7, 8, 9, 12, 14, 1]
blood-transfusion-service/umap3;[7, 8, 3, 0, 14, 1, 12, 5, 10, 11, 9, 13, 4, 2, 6]
brendan-faces/mlle1;[9, 8, 3, 4, 5, 6, 0, 7, 2, 1, 10, 13, 12, 14, 11]
brendan-faces/pca;[9, 1, 2, 3, 5, 4, 8, 12, 6, 7, 0, 14, 11, 13, 10]
brendan-faces/spec2;[13, 0, 2, 4, 11, 8, 6, 1, 14, 3, 10, 5, 7, 9, 12]
brendan-faces/spec3;[2, 4, 0, 8, 9, 13, 7, 6, 11, 3, 1, 5, 14, 10, 12]
brendan-faces/tsne1;[0, 3, 11, 6, 1, 2, 4, 13, 9, 7, 8, 10, 5, 14, 12]
brendan-faces/tsne2;[4, 0, 8, 3, 1, 2, 5, 11, 6, 12, 7, 9, 10, 14, 13]
cardiotocography/umap1;[9, 5, 0, 3, 12, 4, 8, 7, 6, 10, 11, 13, 14, 2, 1]
character/mds;[2, 9, 1, 12, 14, 13, 10, 3, 0, 4, 5, 6, 7, 8, 11]
character/mlle2;[8, 9, 0, 4, 6, 11, 1, 3, 7, 5, 2, 10, 13, 14, 12]
character/pca;[14, 6, 7, 0, 2, 1, 4, 5, 11, 9, 10, 12, 3, 13, 8]
character/spec3;[6, 4, 5, 12, 8, 7, 1, 13, 14, 0, 2, 10, 3, 9, 11]
character/tsne1;[7, 12, 8, 6, 1, 3, 4, 9, 11, 13, 2, 0, 5, 10, 14]
character/tsne2;[0, 1, 6, 5, 4, 3, 7, 13, 9, 11, 2, 8, 10, 14, 12]
character/umap1;[14, 12, 6, 2, 11, 0, 5, 9, 13, 7, 3, 1, 4, 8, 10]
climate-model-simulation-crashes/mds;[7, 3, 0, 5, 10, 14, 2, 1, 4, 6, 8, 9, 12, 11, 13]
climate-model-simulation-crashes/mlle2;[9, 12, 0, 1, 2, 10, 3, 4, 5, 6, 7, 8, 11, 13, 14]
climate-model-simulation-crashes/spec1;[2, 7, 6, 12, 5, 1, 9, 13, 0, 10, 14, 8, 3, 4, 11]
climate-model-simulation-crashes/spec2;[2, 3, 4, 0, 9, 10, 13, 6, 7, 11, 12, 1, 5, 8, 14]
climate-model-simulation-crashes/tsne1;[5, 7, 14, 8, 6, 3, 1, 2, 0, 4, 12, 13, 11, 9, 10]
climate-model-simulation-crashes/umap2;[8, 11, 2, 1, 12, 4, 7, 0, 9, 14, 10, 3, 5, 6, 13]
climate-model-simulation-crashes/umap3;[11, 12, 6, 7, 13, 0, 10, 3, 5, 14, 2, 1, 4, 9, 8]
cnae-9/mds;[12, 10, 11, 4, 8, 9, 1, 3, 6, 5, 2, 0, 13, 14, 7]
cnae-9/spec1;[7, 12, 0, 3, 14, 1, 2, 4, 6, 5, 8, 10, 9, 13, 11]
cnae-9/spec3;[14, 10, 8, 11, 6, 12, 1, 3, 2, 4, 0, 7, 9, 13, 5]
cnae-9/tsne1;[12, 10, 4, 1, 5, 3, 2, 0, 6, 7, 8, 9, 11, 14, 13]
cnae-9/tsne2;[6, 12, 4, 5, 1, 8, 3, 0, 2, 7, 10, 9, 11, 13, 14]
cnae-9/tsne3;[7, 10, 14, 4, 6, 12, 8, 3, 0, 1, 11, 2, 5, 9, 13]
cnae-9/umap1;[1, 0, 3, 2, 5, 4, 6, 7, 9, 10, 13, 8, 11, 14, 12]
coil2000/umap3;[9, 2, 12, 1, 6, 3, 4, 0, 5, 11, 7, 10, 8, 14, 13]
concrete-data/mlle2;[2, 13, 0, 14, 3, 1, 4, 5, 6, 9, 7, 10, 8, 11, 12]
concrete-data/pca;[6, 5, 3, 8, 4, 0, 1, 2, 10, 12, 14, 9, 7, 13, 11]
concrete-data/spec1;[1, 5, 0, 12, 7, 11, 14, 10, 8, 3, 9, 2, 4, 13, 6]
concrete-data/spec2;[3, 6, 2, 1, 0, 9, 10, 11, 14, 8, 4, 5, 12, 7, 13]
concrete-data/spec3;[7, 3, 0, 1, 2, 4, 5, 6, 9, 8, 13, 14, 10, 12, 11]
concrete-data/tsne1;[10, 9, 3, 2, 1, 13, 7, 0, 5, 6, 4, 11, 8, 14, 12]
concrete-data/tsne3;[10, 2, 0, 1, 7, 4, 6, 3, 5, 8, 9, 11, 12, 13, 14]
concrete-data/umap3;[14, 9, 6, 8, 7, 0, 1, 3, 4, 10, 5, 13, 11, 2, 12]
cpu-act/mds;[2, 4, 0, 5, 8, 7, 9, 14, 13, 1, 3, 10, 11, 6, 12]
cpu-act/pca;[7, 3, 2, 4, 5, 6, 1, 13, 12, 9, 8, 10, 14, 11, 0]
cpu-act/tsne1;[14, 10, 1, 7, 0, 13, 8, 9, 6, 12, 3, 2, 5, 4, 11]
cpu-act/tsne3;[7, 3, 8, 9, 6, 0, 1, 11, 2, 5, 14, 10, 12, 4, 13]
debutanizer/mds;[10, 6, 9, 7, 4, 12, 8, 1, 2, 11, 14, 13, 5, 3, 0]
debutanizer/mlle1;[8, 14, 4, 12, 2, 5, 9, 0, 1, 3, 7, 10, 11, 13, 6]
debutanizer/mlle2;[0, 3, 2, 4, 14, 7, 12, 6, 8, 5, 9, 10, 11, 1, 13]
debutanizer/spec2;[7, 6, 4, 5, 0, 12, 10, 1, 3, 14, 9, 13, 8, 11, 2]
debutanizer/tsne1;[2, 1, 5, 6, 7, 8, 0, 9, 4, 10, 14, 13, 11, 3, 12]
debutanizer/tsne2;[10, 2, 5, 14, 12, 3, 7, 0, 1, 4, 6, 9, 8, 13, 11]
debutanizer/tsne3;[5, 0, 9, 7, 6, 8, 2, 1, 3, 4, 10, 13, 12, 11, 14]
debutanizer/umap1;[8, 7, 2, 0, 4, 1, 3, 12, 11, 6, 5, 9, 13, 10, 14]
debutanizer/umap2;[9, 10, 7, 4, 1, 2, 0, 3, 6, 11, 5, 8, 13, 14, 12]
delta-elevators/tsne3;[13, 6, 4, 7, 12, 5, 3, 10, 14, 0, 8, 9, 11, 2, 1]
delta-elevators/umap3;[5, 6, 2, 3, 0, 1, 11, 12, 4, 7, 8, 10, 9, 13, 14]
diabetes/mds;[8, 4, 2, 5, 6, 3, 12, 1, 0, 9, 7, 10, 13, 14, 11]
diabetes/pca;[9, 4, 12, 0, 3, 6, 5, 2, 1, 7, 8, 10, 11, 13, 14]
diabetes/spec2;[2, 6, 0, 10, 13, 11, 12, 1, 3, 4, 7, 5, 9, 8, 14]
diabetes/spec3;[8, 0, 10, 4, 2, 7, 12, 3, 1, 5, 6, 13, 9, 11, 14]
diabetes/tsne1;[5, 0, 10, 2, 3, 4, 8, 7, 6, 1, 13, 9, 12, 11, 14]
diabetes/tsne3;[8, 7, 0, 1, 6, 5, 3, 2, 9, 10, 4, 11, 13, 14, 12]
diabetes/umap3;[3, 6, 13, 9, 14, 7, 0, 1, 5, 4, 2, 12, 8, 10, 11]
ecg5000/mds;[4, 0, 1, 5, 7, 12, 6, 2, 10, 14, 3, 8, 9, 13, 11]
ecg5000/mlle2;[9, 11, 14, 6, 2, 12, 5, 4, 3, 8, 13, 10, 7, 0, 1]
ecg5000/pca;[4, 9, 14, 2, 1, 3, 8, 11, 5, 0, 10, 6, 12, 7, 13]
ecg5000/spec3;[2, 4, 3, 12, 11, 1, 6, 7, 8, 0, 13, 10, 5, 9, 14]
ecg5000/umap1;[10, 14, 4, 9, 3, 8, 13, 7, 12, 6, 0, 11, 2, 1, 5]
ecg5000/umap2;[10, 2, 0, 6, 8, 4, 7, 12, 5, 11, 13, 9, 14, 1, 3]
ecg5000/umap3;[9, 1, 13, 0, 10, 4, 11, 3, 6, 5, 14, 12, 8, 7, 2]
eeg-eye-state/mlle2;[0, 5, 12, 13, 14, 3, 8, 2, 1, 4, 7, 11, 9, 10, 6]
eeg-eye-state/spec3;[10, 1, 0, 8, 2, 3, 4, 5, 6, 7, 9, 11, 13, 14, 12]
eeg-eye-state/tsne1;[13, 4, 6, 9, 7, 2, 1, 11, 3, 5, 10, 14, 8, 0, 12]
eeg-eye-state/tsne3;[3, 9, 4, 1, 11, 12, 7, 0, 6, 5, 10, 2, 8, 13, 14]
eeg-eye-state/umap1;[2, 3, 1, 10, 0, 4, 5, 6, 9, 8, 7, 11, 12, 13, 14]
elevators/umap1;[10, 9, 7, 2, 4, 12, 6, 3, 13, 5, 1, 8, 11, 14, 0]
eye-movements/mds;[9, 6, 11, 8, 2, 14, 7, 3, 0, 4, 1, 10, 5, 12, 13]
eye-movements/mlle2;[6, 3, 4, 0, 1, 13, 9, 5, 10, 8, 2, 11, 7, 12, 14]
eye-movements/pca;[6, 4, 5, 3, 0, 7, 11, 10, 13, 14, 8, 12, 2, 9, 1]
eye-movements/spec2;[1, 11, 9, 8, 2, 4, 5, 3, 6, 12, 0, 7, 13, 14, 10]
eye-movements/spec3;[3, 4, 6, 0, 2, 7, 11, 9, 10, 8, 12, 5, 13, 1, 14]
eye-movements/tsne1;[7, 14, 4, 5, 10, 12, 1, 2, 11, 0, 8, 6, 3, 9, 13]
eye-movements/tsne3;[0, 1, 6, 9, 8, 3, 2, 12, 13, 10, 7, 5, 4, 11, 14]
eye-movements/umap3;[3, 4, 11, 2, 5, 7, 9, 10, 6, 0, 12, 8, 1, 13, 14]
first-order-theorem-proving/mds;[6, 2, 4, 1, 8, 0, 5, 7, 9, 11, 10, 12, 13, 3, 14]
first-order-theorem-proving/tsne1;[1, 6, 8, 3, 10, 13, 4, 7, 5, 2, 0, 14, 12, 11, 9]
first-order-theorem-proving/tsne2;[1, 14, 11, 9, 13, 2, 5, 4, 0, 3, 10, 12, 8, 7, 6]
first-order-theorem-proving/umap1;[1, 5, 12, 0, 8, 4, 7, 6, 11, 10, 2, 9, 3, 13, 14]
fried/pca;[6, 3, 7, 10, 14, 11, 4, 1, 13, 5, 2, 8, 12, 0, 9]
gas-drift/mlle2;[12, 4, 0, 6, 9, 2, 1, 3, 8, 7, 5, 11, 10, 13, 14]
gas-drift/pca;[4, 2, 14, 5, 12, 10, 7, 8, 1, 11, 3, 13, 6, 0, 9]
gas-drift/tsne1;[6, 3, 11, 2, 10, 9, 0, 7, 5, 4, 1, 8, 12, 13, 14]
gas-drift/tsne3;[10, 4, 5, 0, 1, 2, 9, 7, 6, 8, 3, 13, 12, 14, 11]
gas-drift/umap1;[8, 3, 1, 2, 9, 0, 7, 5, 4, 10, 11, 12, 6, 13, 14]
gas-drift/umap2;[6, 4, 9, 0, 3, 5, 7, 14, 8, 13, 11, 12, 1, 10, 2]
gas-drift/umap3;[8, 1, 11, 6, 0, 5, 2, 7, 4, 12, 10, 13, 14, 9, 3]
geographical-original-of-music/mds;[0, 2, 9, 1, 4, 8, 5, 6, 10, 11, 12, 13, 14, 7, 3]
geographical-original-of-music/umap2;[7, 6, 11, 1, 5, 9, 2, 0, 3, 10, 8, 4, 12, 14, 13]
gesture-phase-segmentation-processed/pca;[2, 3, 4, 9, 0, 5, 6, 8, 1, 7, 10, 11, 12, 13, 14]
gesture-phase-segmentation-processed/spec2;[11, 14, 0, 13, 5, 2, 7, 1, 4, 6, 8, 12, 3, 10, 9]
gesture-phase-segmentation-processed/spec3;[12, 14, 4, 13, 1, 9, 0, 3, 5, 6, 8, 7, 11, 2, 10]
gesture-phase-segmentation-processed/tsne1;[13, 5, 3, 10, 1, 8, 11, 12, 14, 6, 7, 0, 2, 4, 9]
gesture-phase-segmentation-processed/tsne3;[8, 4, 0, 1, 2, 7, 6, 3, 9, 10, 5, 11, 12, 13, 14]
gesture-phase-segmentation-processed/umap1;[7, 12, 2, 0, 8, 3, 9, 6, 5, 4, 10, 14, 13, 11, 1]
gesture-phase-segmentation-processed/umap3;[0, 1, 11, 13, 12, 6, 8, 3, 5, 7, 9, 14, 2, 10, 4]
gina-agnostic/mlle2;[7, 8, 2, 0, 3, 1, 13, 5, 6, 14, 9, 11, 4, 12, 10]
gina-agnostic/pca;[5, 0, 1, 2, 8, 11, 9, 12, 3, 4, 6, 7, 10, 13, 14]
gina-agnostic/spec3;[14, 2, 11, 12, 9, 3, 5, 10, 6, 0, 8, 7, 4, 1, 13]
gina-agnostic/tsne1;[4, 7, 12, 14, 5, 3, 11, 0, 6, 10, 8, 1, 2, 13, 9]
gina-agnostic/tsne3;[0, 2, 3, 10, 6, 14, 12, 1, 13, 8, 5, 9, 4, 7, 11]
har/mds;[8, 9, 4, 11, 14, 12, 6, 3, 7, 0, 1, 2, 13, 10, 5]
har/pca;[13, 10, 14, 1, 4, 5, 8, 7, 3, 9, 2, 11, 12, 6, 0]
har/spec1;[5, 7, 10, 11, 1, 12, 13, 2, 3, 8, 4, 0, 9, 14, 6]
har/tsne2;[9, 1, 0, 2, 6, 5, 13, 3, 10, 7, 14, 8, 11, 12, 4]
har/umap1;[5, 4, 1, 3, 6, 2, 8, 10, 0, 13, 14, 9, 11, 12, 7]
har/umap2;[6, 0, 3, 9, 13, 4, 12, 5, 10, 7, 2, 14, 8, 1, 11]
har/umap3;[6, 1, 7, 9, 10, 12, 2, 4, 0, 13, 5, 8, 11, 14, 3]
helena/pca;[6, 10, 1, 4, 8, 7, 5, 3, 0, 2, 11, 12, 9, 14, 13]
hill-valley/mds;[6, 2, 4, 7, 5, 9, 3, 0, 1, 8, 10, 11, 12, 14, 13]
hiva-agnostic/pca;[7, 0, 10, 6, 11, 2, 1, 5, 8, 13, 4, 9, 3, 12, 14]
hiva-agnostic/tsne1;[11, 6, 4, 1, 14, 8, 3, 12, 9, 0, 2, 5, 10, 7, 13]
hiva-agnostic/tsne2;[0, 7, 8, 4, 9, 6, 2, 5, 1, 11, 10, 3, 14, 13, 12]
hiva-agnostic/tsne3;[0, 3, 2, 1, 4, 7, 5, 9, 10, 8, 12, 6, 11, 14, 13]
hiva-agnostic/umap1;[10, 0, 4, 11, 2, 1, 3, 5, 7, 6, 14, 9, 8, 13, 12]
hiva-agnostic/umap2;[12, 0, 2, 5, 7, 14, 4, 6, 9, 1, 3, 10, 8, 11, 13]
hiva-agnostic/umap3;[14, 2, 1, 0, 3, 4, 6, 8, 7, 13, 9, 5, 10, 11, 12]
houses/pca;[9, 0, 1, 7, 4, 8, 5, 10, 3, 13, 12, 2, 11, 14, 6]
houses/tsne3;[9, 5, 3, 0, 8, 1, 2, 7, 4, 14, 13, 12, 10, 6, 11]
houses/umap1;[10, 3, 4, 11, 1, 0, 2, 5, 6, 7, 8, 9, 13, 12, 14]
houses/umap3;[11, 4, 0, 9, 6, 8, 12, 5, 14, 2, 7, 3, 13, 10, 1]
japanese-vowels/mlle1;[0, 10, 1, 2, 5, 11, 7, 3, 4, 6, 8, 9, 13, 12, 14]
japanese-vowels/pca;[4, 8, 11, 7, 0, 3, 12, 2, 1, 9, 6, 5, 14, 10, 13]
japanese-vowels/tsne2;[14, 1, 8, 11, 7, 13, 0, 5, 4, 9, 2, 10, 12, 6, 3]
japanese-vowels/tsne3;[1, 7, 2, 6, 0, 8, 12, 3, 4, 10, 13, 14, 9, 5, 11]
japanese-vowels/umap1;[3, 0, 6, 5, 14, 8, 1, 12, 11, 9, 10, 7, 13, 4, 2]
japanese-vowels/umap3;[5, 7, 4, 2, 14, 1, 10, 3, 11, 0, 9, 6, 8, 13, 12]
kc1/pca;[6, 7, 3, 11, 1, 10, 2, 5, 9, 4, 8, 14, 12, 13, 0]
kc1/spec1;[8, 4, 5, 6, 1, 0, 2, 3, 7, 12, 10, 11, 9, 14, 13]
kc1/tsne1;[11, 8, 2, 4, 3, 0, 5, 14, 1, 7, 10, 12, 13, 9, 6]
kc1/tsne2;[9, 3, 1, 7, 5, 4, 8, 14, 12, 0, 2, 6, 10, 11, 13]
kc1/tsne3;[3, 2, 13, 0, 5, 4, 7, 9, 14, 1, 6, 12, 8, 11, 10]
kin8nm/tsne1;[7, 11, 2, 8, 3, 13, 12, 4, 5, 0, 1, 6, 14, 9, 10]
kin8nm/umap1;[5, 8, 1, 2, 3, 4, 14, 0, 12, 7, 11, 6, 10, 9, 13]
kin8nm/umap2;[0, 7, 8, 2, 1, 4, 13, 3, 5, 6, 10, 11, 9, 12, 14]
kin8nm/umap3;[8, 10, 1, 14, 11, 9, 12, 7, 5, 13, 0, 2, 3, 6, 4]
letter/pca;[1, 8, 6, 0, 3, 7, 11, 2, 5, 4, 9, 10, 12, 13, 14]
letter/tsne1;[7, 6, 0, 1, 9, 12, 4, 2, 3, 5, 8, 10, 11, 14, 13]
letter/tsne2;[13, 5, 1, 8, 10, 3, 0, 2, 6, 11, 14, 4, 9, 12, 7]
letter/umap1;[4, 2, 7, 3, 13, 9, 6, 5, 10, 0, 1, 8, 14, 12, 11]
madeline/mds;[2, 10, 14, 8, 1, 3, 4, 5, 0, 6, 7, 11, 12, 13, 9]
madeline/mlle1;[6, 14, 0, 2, 4, 5, 7, 1, 3, 8, 10, 11, 9, 12, 13]
madeline/pca;[7, 4, 14, 5, 10, 1, 9, 8, 3, 11, 2, 0, 6, 12, 13]
madeline/spec2;[1, 2, 9, 14, 5, 10, 11, 13, 12, 6, 3, 7, 0, 4, 8]
madeline/tsne1;[4, 5, 1, 0, 3, 13, 10, 14, 6, 11, 2, 9, 12, 7, 8]
madeline/umap2;[9, 13, 3, 0, 6, 8, 12, 4, 11, 7, 10, 14, 2, 5, 1]
madeline/umap3;[11, 2, 3, 4, 10, 1, 14, 12, 7, 6, 8, 0, 5, 9, 13]
madelon/mds;[1, 10, 9, 8, 5, 12, 14, 13, 4, 6, 7, 0, 3, 2, 11]
madelon/mlle2;[3, 10, 6, 14, 1, 4, 8, 11, 7, 5, 0, 2, 9, 12, 13]
madelon/spec2;[0, 2, 3, 1, 10, 4, 8, 6, 5, 9, 7, 12, 13, 11, 14]
madelon/spec3;[7, 5, 11, 1, 10, 9, 2, 3, 0, 8, 6, 4, 12, 13, 14]
madelon/tsne1;[10, 11, 3, 0, 7, 1, 8, 4, 2, 5, 9, 12, 14, 13, 6]
madelon/tsne2;[10, 12, 3, 4, 0, 13, 1, 2, 6, 14, 11, 7, 5, 8, 9]
madelon/tsne3;[6, 3, 1, 0, 2, 5, 4, 11, 7, 13, 12, 14, 10, 9, 8]
mammography/umap1;[4, 0, 5, 1, 10, 7, 3, 9, 2, 13, 11, 6, 14, 12, 8]
mc1/mds;[0, 12, 6, 5, 8, 2, 10, 4, 1, 3, 9, 7, 11, 13, 14]
mc1/pca;[3, 0, 1, 4, 12, 10, 2, 5, 7, 6, 8, 9, 13, 14, 11]
mc1/tsne1;[2, 7, 6, 5, 1, 4, 11, 8, 3, 9, 0, 10, 13, 14, 12]
mc1/tsne2;[2, 6, 9, 12, 14, 13, 1, 5, 0, 4, 10, 3, 7, 8, 11]
mc1/tsne3;[0, 4, 11, 3, 8, 9, 2, 6, 7, 1, 5, 10, 12, 13, 14]
mc1/umap1;[4, 1, 12, 2, 7, 5, 13, 10, 8, 3, 14, 0, 6, 9, 11]
mc1/umap3;[14, 10, 7, 4, 0, 3, 13, 5, 6, 12, 8, 11, 2, 9, 1]
mfeature/tsne1;[0, 2, 5, 6, 10, 3, 12, 13, 11, 7, 4, 1, 8, 14, 9]
mfeature/tsne2;[12, 3, 9, 2, 0, 7, 10, 8, 6, 5, 4, 1, 11, 13, 14]
mfeature/umap1;[14, 11, 6, 5, 3, 4, 2, 12, 7, 8, 1, 10, 13, 9, 0]
mfeature/umap2;[0, 1, 14, 10, 2, 3, 7, 6, 8, 9, 13, 12, 5, 4, 11]
micro-mass/mds;[8, 14, 10, 4, 9, 2, 11, 6, 12, 5, 1, 13, 0, 7, 3]
micro-mass/tsne1;[3, 8, 9, 2, 5, 7, 10, 11, 12, 1, 6, 14, 0, 4, 13]
micro-mass/tsne2;[10, 7, 1, 6, 2, 8, 11, 9, 12, 0, 3, 5, 4, 13, 14]
micro-mass/tsne3;[12, 0, 7, 8, 9, 4, 2, 11, 13, 3, 10, 5, 6, 14, 1]
micro-mass/umap2;[3, 7, 6, 8, 13, 10, 0, 1, 4, 9, 11, 12, 14, 2, 5]
optdigits/mds;[12, 9, 10, 2, 0, 3, 4, 5, 6, 7, 11, 8, 13, 14, 1]
optdigits/mlle1;[2, 11, 9, 3, 1, 10, 12, 14, 7, 6, 13, 5, 4, 8, 0]
optdigits/mlle2;[9, 13, 11, 1, 0, 7, 6, 4, 3, 8, 10, 5, 14, 12, 2]
optdigits/pca;[2, 13, 0, 7, 14, 11, 4, 3, 1, 10, 5, 6, 12, 8, 9]
optdigits/spec2;[2, 0, 3, 1, 5, 4, 8, 6, 10, 12, 11, 14, 9, 13, 7]
ozone-level-8hr/mlle2;[9, 2, 8, 0, 3, 6, 5, 7, 4, 1, 10, 11, 13, 12, 14]
ozone-level-8hr/spec3;[5, 3, 0, 9, 1, 2, 4, 6, 7, 8, 10, 11, 12, 13, 14]
ozone-level-8hr/tsne1;[11, 12, 2, 4, 1, 5, 0, 6, 3, 7, 10, 8, 9, 13, 14]
ozone-level-8hr/tsne2;[11, 12, 9, 7, 2, 3, 5, 4, 10, 13, 14, 6, 8, 1, 0]
ozone-level-8hr/tsne3;[2, 1, 8, 9, 14, 6, 3, 4, 0, 13, 11, 5, 7, 10, 12]
ozone-level-8hr/umap1;[6, 0, 1, 2, 4, 3, 7, 5, 8, 11, 14, 10, 9, 13, 12]
