annthyroid/pca;[1, 14, 3, 6, 5, 7, 0, 8, 10, 9, 2, 4, 11, 12, 13]
bank-marketing/mlle1;[13, 3, 0, 8, 1, 4, 2, 6, 10, 9, 7, 5, 11, 12, 14]
bank-marketing/spec2;[2, 8, 5, 14, 3, 1, 4, 7, 0, 6, 9, 10, 12, 13, 11]
bank-marketing/spec3;[13, 12, 3, 0, 5, 6, 9, 11, 4, 7, 10, 1, 2, 8, 14]
bank-marketing/tsne1;[1, 0, 10, 11, 13, 6, 2, 14, 3, 7, 5, 4, 8, 9, 12]
bank-marketing/tsne2;[11, 8, 7, 3, 5, 1, 0, 9, 6, 10, 12, 2, 4, 13, 14]
bank-marketing/tsne3;[1, 5, 2, 0, 7, 3, 8, 9, 4, 6, 10, 11, 12, 13, 14]
bank-marketing/umap1;[1, 5, 3, 6, 2, 9, 7, 10, 14, 11, 8, 4, 12, 13, 0]
bank-marketing/umap3;[1, 4, 3, 6, 10, 5, 7, 2, 9, 13, 12, 0, 8, 11, 14]
bank8FM/mlle2;[9, 4, 1, 0, 2, 5, 7, 10, 3, 6, 11, 12, 13, 14, 8]
bank8FM/pca;[6, 3, 11, 12, 8, 1, 5, 10, 4, 2, 7, 13, 0, 14, 9]
bank8FM/spec3;[5, 14, 8, 1, 3, 2, 7, 12, 10, 9, 6, 11, 13, 4, 0]
bank8FM/tsne1;[1, 11, 0, 4, 6, 5, 9, 3, 7, 2, 8, 10, 14, 12, 13]
bank8FM/tsne3;[4, 6, 2, 8, 0, 1, 5, 11, 12, 3, 7, 14, 10, 9, 13]
banknote-authentication/mds;[11, 2, 4, 0, 6, 7, 10, 12, 9, 3, 1, 5, 14, 13, 8]
banknote-authentication/mlle1;[2, 0, 3, 6, 10, 8, 11, 9, 7, 5, 13, 1, 14, 12, 4]
banknote-authentication/mlle2;[7, 2, 9, 4, 5, 14, 3, 10, 13, 12, 8, 6, 1, 0, 11]
banknote-authentication/spec2;[3, 12, 2, 10, 14, 6, 4, 11, 5, 1, 8, 7, 13, 0, 9]
banknote-authentication/tsne1;[6, 10, 4, 3, 1, 0, 5, 2, 8, 11, 14, 9, 12, 7, 13]
banknote-authentication/tsne2;[10, 1, 11, 4, 12, 0, 3, 7, 8, 9, 13, 14, 5, 6, 2]
banknote-authentication/tsne3;[5, 8, 9, 10, 4, 2, 11, 12, 13, 14, 6, 0, 1, 7, 3]
banknote-authentication/umap1;[6, 2, 9, 5, 4, 14, 7, 10, 3, 11, 0, 1, 12, 8, 13]
banknote-authentication/umap2;[12, 9, 5, 4, 0, 2, 1, 3, 6, 7, 13, 8, 11, 14, 10]
bike/tsne3;[14, 4, 1, 5, 7, 2, 9, 11, 3, 8, 12, 13, 6, 10, 0]
bike/umap3;[14, 7, 6, 9, 10, 13, 1, 11, 0, 5, 12, 3, 4, 8, 2]
blocks/mds;[2, 0, 3, 1, 7, 13, 9, 8, 10, 4, 11, 14, 12, 5, 6]
blocks/pca;[7, 4, 2, 9, 0, 8, 12, 13, 10, 5, 3, 6, 1, 11, 14]
blocks/spec2;[4, 1, 0, 2, 11, 8, 9, 3, 6, 13, 7, 10, 14, 12, 5]
blocks/spec3;[11, 8, 5, 9, 12, 13, 14, 0, 4, 3, 2, 7, 1, 10, 6]
blocks/tsne1;[10, 5, 11, 3, 4, 6, 13, 14, 0, 12, 8, 2, 9, 1, 7]
blocks/tsne3;[9, 2, 11, 13, 3, 12, 1, 5, 0, 6, 4, 8, 14, 10, 7]
blocks/umap3;[2, 5, 6, 4, 1, 7, 0, 8, 9, 3, 10, 14, 12, 13, 11]
blood-transfusion-service/mds;[6, 4, 1, 7, 3, 12, 2, 8, 10, 13, 9, 5, 14, 0, 11]
blood-transfusion-service/pca;[4, 11, 0, 1, 10, 14, 8, 13, 12, 5, 2, 6, 3, 9, 7]
blood-transfusion-service/spec1;[6, 5, 10, 13, 4, 2, 3, 14, 11, 9, 12, 8, 7, 1, 0]
blood-transfusion-service/spec3;[1, 9, 0, 11, 3, 4, 5, 7, 6, 13, 10, 2, 12, 8, 14]
blood-transfusion-service/umap1;[14, 10, 13, 2, 0, 12, 3, 6, 7, 1, 4, 9, 8, 5, 11]
blood-transfusion-service/umap2;[2, 6, 1, 4, 3, 5, 8, 14, 0, 11, 7, 12, 13, 10, 9]
blood-transfusion-service/umap3;[4, 11, 2, 6, 9, 3, 14, 0, 5, 8, 7, 13, 10, 12, 1]
brendan-faces/mlle1;[10, 9, 8, 11, 3, 14, 6, 7, 4, 0, 12, 13, 5, 2, 1]
brendan-faces/pca;[9, 2, 1, 10, 13, 4, 8, 12, 3, 5, 14, 11, 0, 6, 7]
brendan-faces/spec2;[13, 0, 11, 2, 4, 1, 3, 8, 6, 9, 10, 14, 12, 5, 7]
brendan-faces/spec3;[11, 4, 3, 14, 10, 8, 1, 6, 7, 5, 12, 9, 2, 13, 0]
brendan-faces/tsne1;[3, 0, 13, 11, 8, 2, 7, 4, 9, 6, 1, 10, 14, 5, 12]
brendan-faces/tsne2;[7, 0, 8, 2, 9, 11, 4, 10, 12, 3, 5, 13, 1, 6, 14]
cardiotocography/umap1;[0, 1, 3, 4, 8, 13, 5, 6, 9, 10, 7, 11, 12, 2, 14]
character/mds;[2, 5, 10, 13, 0, 1, 3, 7, 9, 4, 6, 11, 8, 14, 12]
character/mlle2;[9, 8, 10, 14, 2, 3, 5, 4, 11, 6, 1, 13, 12, 7, 0]
character/pca;[8, 3, 12, 13, 11, 5, 0, 6, 4, 1, 7, 9, 2, 10, 14]
character/spec3;[2, 0, 8, 12, 13, 14, 7, 9, 10, 11, 4, 3, 6, 5, 1]
character/tsne1;[9, 10, 8, 7, 1, 4, 14, 0, 11, 12, 5, 2, 3, 6, 13]
character/tsne2;[5, 6, 7, 9, 0, 1, 11, 8, 10, 14, 3, 2, 4, 13, 12]
character/umap1;[10, 0, 9, 6, 2, 13, 12, 4, 3, 8, 11, 14, 5, 7, 1]
climate-model-simulation-crashes/mds;[2, 0, 14, 3, 7, 5, 6, 1, 10, 4, 9, 11, 12, 8, 13]
climate-model-simulation-crashes/mlle2;[0, 4, 1, 5, 2, 12, 8, 11, 7, 9, 14, 10, 6, 13, 3]
climate-model-simulation-crashes/spec1;[6, 12, 9, 2, 1, 0, 8, 3, 5, 13, 14, 4, 11, 10, 7]
climate-model-simulation-crashes/spec2;[1, 2, 3, 4, 7, 9, 6, 0, 5, 14, 8, 12, 10, 13, 11]
climate-model-simulation-crashes/tsne1;[5, 1, 0, 2, 3, 7, 9, 13, 12, 11, 6, 4, 8, 14, 10]
climate-model-simulation-crashes/umap2;[13, 2, 0, 1, 4, 8, 11, 12, 7, 9, 3, 5, 10, 6, 14]
climate-model-simulation-crashes/umap3;[11, 6, 7, 12, 8, 0, 4, 3, 1, 2, 5, 9, 10, 13, 14]
cnae-9/mds;[4, 10, 6, 11, 12, 8, 9, 0, 2, 5, 1, 7, 3, 13, 14]
cnae-9/spec1;[13, 11, 0, 14, 4, 12, 2, 3, 5, 8, 9, 10, 6, 1, 7]
cnae-9/spec3;[12, 7, 4, 5, 1, 8, 10, 6, 9, 3, 11, 13, 2, 14, 0]
cnae-9/tsne1;[10, 4, 1, 12, 6, 11, 3, 8, 5, 14, 13, 7, 2, 0, 9]
cnae-9/tsne2;[13, 11, 7, 0, 5, 2, 4, 14, 9, 6, 3, 8, 10, 12, 1]
cnae-9/tsne3;[10, 7, 14, 4, 6, 1, 0, 12, 5, 3, 13, 8, 2, 11, 9]
cnae-9/umap1;[9, 4, 7, 2, 1, 3, 0, 5, 8, 11, 10, 12, 6, 13, 14]
coil2000/umap3;[7, 1, 2, 3, 4, 0, 10, 5, 11, 12, 8, 14, 13, 6, 9]
concrete-data/mlle2;[11, 2, 0, 3, 14, 9, 8, 1, 6, 10, 4, 5, 7, 12, 13]
concrete-data/pca;[5, 7, 0, 4, 9, 10, 6, 12, 11, 3, 2, 8, 14, 13, 1]
concrete-data/spec1;[2, 3, 8, 9, 7, 6, 10, 12, 11, 1, 4, 0, 5, 13, 14]
concrete-data/spec2;[14, 11, 5, 2, 0, 1, 3, 9, 6, 10, 13, 7, 12, 4, 8]
concrete-data/spec3;[5, 4, 6, 7, 10, 13, 12, 8, 1, 0, 3, 2, 9, 14, 11]
concrete-data/tsne1;[9, 10, 3, 1, 4, 0, 8, 6, 2, 5, 7, 11, 12, 13, 14]
concrete-data/tsne3;[10, 1, 7, 4, 2, 9, 6, 8, 13, 3, 12, 0, 14, 11, 5]
concrete-data/umap3;[14, 0, 1, 3, 2, 8, 4, 5, 6, 7, 13, 11, 10, 9, 12]
cpu-act/mds;[8, 0, 9, 5, 12, 13, 3, 11, 6, 2, 7, 4, 14, 1, 10]
cpu-act/pca;[1, 3, 2, 5, 7, 6, 12, 14, 4, 11, 10, 13, 0, 9, 8]
cpu-act/tsne1;[7, 10, 4, 3, 2, 0, 5, 6, 8, 13, 9, 14, 12, 11, 1]
cpu-act/tsne3;[7, 3, 9, 8, 11, 1, 0, 6, 2, 5, 14, 10, 12, 13, 4]
debutanizer/mds;[6, 9, 7, 12, 8, 10, 11, 1, 5, 2, 0, 3, 13, 4, 14]
debutanizer/mlle1;[1, 8, 0, 2, 4, 5, 6, 9, 12, 7, 13, 10, 11, 14, 3]
debutanizer/mlle2;[13, 9, 3, 10, 6, 8, 11, 12, 7, 5, 4, 1, 2, 14, 0]
debutanizer/spec2;[12, 14, 4, 5, 9, 3, 6, 1, 8, 7, 0, 13, 10, 2, 11]
debutanizer/tsne1;[1, 5, 6, 14, 2, 0, 7, 10, 8, 9, 4, 11, 3, 13, 12]
debutanizer/tsne2;[10, 2, 14, 5, 12, 9, 6, 7, 4, 3, 0, 8, 13, 1, 11]
debutanizer/tsne3;[0, 5, 4, 6, 7, 10, 9, 8, 13, 3, 1, 11, 14, 2, 12]
debutanizer/umap1;[8, 0, 7, 4, 2, 13, 11, 14, 12, 3, 10, 6, 5, 9, 1]
debutanizer/umap2;[0, 9, 2, 3, 4, 1, 5, 6, 14, 7, 12, 11, 10, 8, 13]
delta-elevators/tsne3;[7, 6, 0, 2, 1, 3, 9, 10, 11, 13, 12, 5, 4, 8, 14]
delta-elevators/umap3;[3, 2, 4, 7, 5, 9, 6, 0, 14, 8, 10, 12, 13, 11, 1]
diabetes/mds;[4, 5, 9, 10, 11, 8, 6, 12, 2, 1, 0, 13, 7, 14, 3]
diabetes/pca;[0, 6, 8, 14, 10, 2, 13, 3, 12, 5, 9, 7, 4, 11, 1]
diabetes/spec2;[10, 13, 2, 3, 1, 4, 5, 8, 7, 6, 9, 12, 11, 14, 0]
diabetes/spec3;[8, 1, 2, 4, 12, 3, 9, 13, 10, 11, 14, 6, 5, 0, 7]
diabetes/tsne1;[4, 0, 5, 2, 3, 1, 6, 10, 7, 8, 12, 11, 9, 13, 14]
diabetes/tsne3;[8, 9, 1, 10, 7, 2, 6, 5, 11, 0, 14, 13, 4, 3, 12]
diabetes/umap3;[1, 5, 2, 0, 3, 4, 7, 8, 9, 13, 10, 6, 14, 11, 12]
ecg5000/mds;[13, 11, 10, 9, 14, 8, 6, 3, 4, 2, 12, 5, 1, 7, 0]
ecg5000/mlle2;[2, 3, 4, 5, 9, 11, 14, 6, 7, 8, 10, 12, 1, 0, 13]
ecg5000/pca;[7, 3, 5, 9, 12, 6, 10, 0, 11, 13, 2, 8, 14, 1, 4]
ecg5000/spec3;[3, 7, 4, 2, 9, 0, 1, 12, 5, 8, 6, 11, 14, 13, 10]
ecg5000/umap1;[14, 3, 0, 2, 1, 4, 7, 9, 8, 10, 11, 12, 6, 13, 5]
ecg5000/umap2;[1, 10, 5, 3, 7, 6, 9, 2, 11, 8, 12, 14, 0, 4, 13]
ecg5000/umap3;[10, 9, 6, 7, 11, 13, 14, 12, 1, 8, 4, 3, 0, 5, 2]
eeg-eye-state/mlle2;[14, 3, 5, 4, 10, 12, 7, 9, 8, 11, 2, 6, 1, 0, 13]
eeg-eye-state/spec3;[13, 1, 0, 6, 4, 12, 5, 7, 3, 2, 14, 8, 9, 11, 10]
eeg-eye-state/tsne1;[12, 0, 5, 14, 6, 4, 7, 10, 9, 3, 1, 8, 2, 11, 13]
eeg-eye-state/tsne3;[1, 3, 11, 9, 4, 7, 6, 14, 0, 12, 2, 10, 5, 8, 13]
eeg-eye-state/umap1;[11, 9, 12, 0, 2, 4, 3, 1, 5, 6, 10, 14, 7, 13, 8]
elevators/umap1;[9, 10, 7, 2, 4, 6, 12, 1, 0, 3, 5, 14, 11, 13, 8]
eye-movements/mds;[9, 13, 2, 4, 1, 3, 5, 7, 10, 12, 8, 0, 6, 11, 14]
eye-movements/mlle2;[8, 9, 6, 13, 3, 11, 14, 7, 4, 5, 0, 10, 2, 1, 12]
eye-movements/pca;[5, 2, 4, 7, 8, 11, 0, 9, 10, 6, 13, 14, 12, 3, 1]
eye-movements/spec2;[2, 9, 11, 10, 5, 1, 8, 3, 6, 12, 7, 0, 4, 13, 14]
eye-movements/spec3;[3, 4, 6, 1, 12, 2, 0, 8, 11, 7, 10, 14, 9, 5, 13]
eye-movements/tsne1;[4, 7, 12, 14, 1, 0, 5, 8, 11, 13, 9, 10, 2, 6, 3]
eye-movements/tsne3;[13, 3, 14, 5, 1, 6, 11, 4, 12, 9, 8, 7, 10, 2, 0]
eye-movements/umap3;[4, 6, 0, 3, 8, 5, 7, 10, 2, 11, 12, 13, 9, 14, 1]
first-order-theorem-proving/mds;[14, 2, 7, 6, 8, 3, 9, 1, 5, 10, 4, 12, 0, 11, 13]
first-order-theorem-proving/tsne1;[2, 11, 12, 9, 14, 0, 4, 3, 5, 8, 13, 7, 6, 1, 10]
first-order-theorem-proving/tsne2;[2, 1, 11, 9, 5, 12, 6, 13, 0, 4, 8, 7, 3, 14, 10]
first-order-theorem-proving/umap1;[1, 5, 3, 0, 8, 2, 4, 9, 7, 6, 10, 11, 12, 13, 14]
fried/pca;[9, 7, 3, 4, 10, 2, 5, 0, 11, 13, 8, 1, 6, 14, 12]
gas-drift/mlle2;[12, 6, 4, 9, 0, 1, 2, 3, 5, 7, 8, 10, 11, 13, 14]
gas-drift/pca;[7, 13, 3, 6, 1, 2, 14, 5, 12, 10, 11, 9, 4, 8, 0]
gas-drift/tsne1;[3, 8, 0, 9, 11, 7, 13, 14, 6, 2, 4, 1, 10, 5, 12]
gas-drift/tsne3;[5, 10, 6, 0, 9, 11, 4, 14, 2, 12, 3, 13, 1, 7, 8]
gas-drift/umap1;[8, 1, 6, 10, 3, 9, 12, 0, 2, 4, 13, 5, 11, 14, 7]
gas-drift/umap2;[6, 3, 8, 11, 0, 10, 12, 13, 7, 14, 1, 2, 5, 4, 9]
gas-drift/umap3;[8, 1, 11, 6, 4, 5, 14, 0, 3, 13, 9, 12, 10, 2, 7]
geographical-original-of-music/mds;[9, 0, 13, 2, 1, 11, 5, 6, 4, 7, 8, 12, 14, 10, 3]
geographical-original-of-music/umap2;[6, 1, 3, 5, 2, 7, 9, 11, 13, 8, 10, 0, 14, 12, 4]
gesture-phase-segmentation-processed/pca;[3, 11, 2, 1, 0, 6, 4, 5, 10, 8, 7, 12, 9, 13, 14]
gesture-phase-segmentation-processed/spec2;[13, 0, 11, 3, 9, 8, 7, 6, 5, 10, 12, 4, 1, 2, 14]
gesture-phase-segmentation-processed/spec3;[12, 4, 13, 2, 1, 9, 5, 14, 0, 6, 7, 3, 8, 11, 10]
gesture-phase-segmentation-processed/tsne1;[2, 7, 6, 3, 11, 13, 8, 14, 1, 10, 9, 4, 0, 5, 12]
gesture-phase-segmentation-processed/tsne3;[0, 12, 1, 13, 14, 6, 3, 8, 5, 11, 10, 2, 9, 4, 7]
gesture-phase-segmentation-processed/umap1;[12, 6, 3, 2, 0, 4, 5, 1, 7, 8, 9, 10, 14, 11, 13]
gesture-phase-segmentation-processed/umap3;[1, 11, 0, 13, 12, 5, 6, 3, 8, 10, 14, 7, 9, 2, 4]
gina-agnostic/mlle2;[2, 0, 12, 3, 8, 1, 10, 5, 4, 11, 6, 9, 13, 14, 7]
gina-agnostic/pca;[9, 7, 12, 10, 6, 4, 3, 0, 5, 2, 8, 11, 13, 14, 1]
gina-agnostic/spec3;[8, 4, 0, 6, 3, 2, 1, 7, 5, 13, 9, 11, 12, 10, 14]
gina-agnostic/tsne1;[1, 13, 5, 14, 2, 7, 12, 8, 4, 11, 6, 9, 10, 0, 3]
gina-agnostic/tsne3;[0, 1, 3, 2, 10, 12, 6, 14, 5, 13, 8, 4, 7, 9, 11]
har/mds;[7, 9, 0, 4, 3, 6, 1, 2, 5, 8, 14, 11, 12, 13, 10]
har/pca;[10, 1, 4, 8, 3, 5, 7, 11, 2, 6, 12, 9, 0, 13, 14]
har/spec1;[12, 6, 1, 11, 10, 13, 7, 2, 8, 4, 3, 9, 14, 5, 0]
har/tsne2;[6, 3, 0, 7, 2, 1, 5, 13, 9, 10, 8, 11, 4, 12, 14]
har/umap1;[12, 13, 4, 3, 7, 9, 0, 6, 1, 5, 8, 2, 11, 14, 10]
har/umap2;[3, 4, 9, 5, 10, 12, 13, 0, 2, 8, 14, 6, 1, 7, 11]
har/umap3;[6, 8, 13, 5, 11, 9, 14, 7, 2, 0, 10, 12, 4, 3, 1]
helena/pca;[6, 10, 8, 4, 1, 0, 12, 7, 3, 11, 9, 2, 14, 5, 13]
hill-valley/mds;[0, 4, 3, 7, 6, 1, 2, 13, 12, 14, 9, 8, 5, 10, 11]
hiva-agnostic/pca;[7, 0, 2, 8, 4, 5, 10, 11, 14, 6, 1, 9, 3, 13, 12]
hiva-agnostic/tsne1;[11, 1, 2, 6, 5, 0, 4, 3, 8, 9, 7, 14, 10, 12, 13]
hiva-agnostic/tsne2;[0, 14, 4, 2, 1, 10, 9, 7, 8, 6, 11, 3, 13, 12, 5]
hiva-agnostic/tsne3;[6, 3, 14, 0, 8, 2, 4, 1, 11, 12, 7, 5, 13, 9, 10]
hiva-agnostic/umap1;[10, 6, 4, 0, 9, 3, 11, 13, 14, 8, 2, 1, 5, 12, 7]
hiva-agnostic/umap2;[4, 12, 14, 10, 0, 3, 2, 7, 11, 13, 9, 5, 6, 1, 8]
hiva-agnostic/umap3;[0, 8, 9, 6, 2, 1, 3, 11, 12, 4, 5, 14, 7, 13, 10]
houses/pca;[1, 9, 4, 5, 7, 10, 8, 0, 13, 3, 12, 14, 2, 11, 6]
houses/tsne3;[3, 4, 2, 1, 6, 9, 5, 7, 8, 10, 12, 13, 14, 11, 0]
houses/umap1;[1, 2, 5, 0, 7, 6, 3, 8, 12, 9, 4, 13, 14, 11, 10]
houses/umap3;[11, 5, 4, 0, 7, 3, 6, 9, 8, 1, 10, 12, 14, 13, 2]
japanese-vowels/mlle1;[10, 5, 6, 0, 7, 12, 13, 11, 8, 9, 4, 3, 2, 14, 1]
japanese-vowels/pca;[0, 1, 4, 8, 11, 2, 3, 13, 12, 5, 9, 10, 7, 6, 14]
japanese-vowels/tsne2;[14, 13, 11, 0, 2, 1, 9, 4, 5, 6, 8, 10, 12, 3, 7]
japanese-vowels/tsne3;[1, 7, 2, 9, 8, 12, 6, 0, 4, 10, 3, 5, 11, 14, 13]
japanese-vowels/umap1;[14, 11, 4, 2, 0, 12, 7, 6, 5, 8, 13, 3, 1, 9, 10]
japanese-vowels/umap3;[6, 0, 9, 8, 2, 3, 1, 7, 10, 11, 4, 12, 13, 14, 5]
kc1/pca;[7, 3, 11, 5, 1, 6, 0, 2, 12, 14, 10, 4, 8, 9, 13]
kc1/spec1;[5, 4, 14, 8, 7, 3, 6, 11, 9, 12, 0, 1, 10, 2, 13]
kc1/tsne1;[7, 1, 0, 9, 6, 13, 10, 12, 3, 5, 2, 4, 14, 11, 8]
kc1/tsne2;[9, 14, 7, 3, 1, 12, 5, 4, 2, 8, 6, 0, 13, 11, 10]
kc1/tsne3;[3, 2, 8, 4, 5, 10, 7, 12, 13, 9, 0, 1, 6, 14, 11]
kin8nm/tsne1;[3, 5, 2, 0, 9, 8, 11, 12, 13, 10, 7, 4, 1, 6, 14]
kin8nm/umap1;[8, 5, 1, 0, 4, 2, 6, 3, 7, 12, 11, 14, 10, 9, 13]
kin8nm/umap2;[6, 3, 4, 5, 11, 7, 8, 13, 1, 12, 9, 0, 14, 2, 10]
kin8nm/umap3;[10, 8, 13, 9, 3, 6, 7, 0, 12, 14, 2, 4, 11, 1, 5]
letter/pca;[3, 9, 4, 8, 12, 6, 7, 13, 5, 0, 10, 11, 2, 1, 14]
letter/tsne1;[10, 7, 1, 9, 0, 3, 4, 6, 8, 2, 5, 11, 13, 12, 14]
letter/tsne2;[13, 0, 1, 4, 5, 3, 2, 6, 8, 10, 7, 9, 11, 12, 14]
letter/umap1;[4, 5, 1, 2, 3, 9, 13, 6, 7, 10, 8, 12, 11, 0, 14]
madeline/mds;[2, 0, 8, 7, 6, 10, 14, 4, 3, 5, 1, 11, 13, 12, 9]
madeline/mlle1;[7, 2, 3, 8, 1, 9, 13, 10, 12, 4, 14, 0, 5, 6, 11]
madeline/pca;[3, 4, 1, 10, 12, 14, 0, 8, 13, 9, 5, 11, 6, 7, 2]
madeline/spec2;[12, 13, 3, 9, 4, 7, 0, 8, 14, 6, 5, 2, 11, 10, 1]
madeline/tsne1;[3, 5, 1, 2, 4, 6, 0, 7, 12, 10, 8, 9, 11, 13, 14]
madeline/umap2;[0, 4, 9, 12, 6, 11, 7, 8, 13, 14, 5, 2, 10, 3, 1]
madeline/umap3;[11, 2, 4, 1, 3, 14, 10, 7, 9, 6, 12, 8, 13, 0, 5]
madelon/mds;[13, 4, 2, 3, 1, 5, 14, 11, 8, 7, 6, 10, 12, 9, 0]
madelon/mlle2;[3, 14, 10, 8, 6, 12, 4, 7, 1, 5, 9, 0, 11, 13, 2]
madelon/spec2;[0, 1, 2, 6, 5, 3, 10, 13, 7, 8, 4, 9, 12, 11, 14]
madelon/spec3;[1, 2, 0, 7, 10, 5, 3, 8, 14, 11, 4, 12, 13, 9, 6]
madelon/tsne1;[8, 5, 12, 6, 0, 13, 3, 4, 1, 9, 14, 2, 7, 11, 10]
madelon/tsne2;[10, 3, 6, 12, 14, 8, 2, 1, 7, 13, 11, 0, 5, 4, 9]
madelon/tsne3;[7, 8, 6, 3, 1, 14, 5, 13, 0, 4, 10, 11, 2, 9, 12]
mammography/umap1;[4, 1, 6, 3, 2, 0, 5, 13, 9, 8, 12, 11, 10, 7, 14]
mc1/mds;[0, 10, 5, 9, 6, 3, 2, 8, 7, 11, 13, 12, 14, 4, 1]
mc1/pca;[12, 4, 5, 3, 1, 10, 8, 9, 13, 14, 6, 2, 7, 0, 11]
mc1/tsne1;[5, 12, 3, 0, 2, 4, 8, 9, 6, 14, 13, 10, 1, 11, 7]
mc1/tsne2;[2, 6, 9, 12, 1, 3, 7, 4, 0, 5, 13, 14, 10, 8, 11]
mc1/tsne3;[0, 4, 5, 13, 1, 3, 6, 8, 7, 2, 11, 9, 10, 12, 14]
mc1/umap1;[2, 4, 7, 1, 5, 12, 6, 10, 3, 11, 8, 13, 14, 0, 9]
mc1/umap3;[0, 13, 14, 7, 12, 6, 3, 1, 4, 5, 10, 11, 9, 8, 2]
mfeature/tsne1;[2, 6, 4, 8, 0, 14, 13, 9, 11, 12, 1, 5, 7, 10, 3]
mfeature/tsne2;[8, 0, 4, 7, 9, 13, 1, 2, 14, 12, 3, 10, 6, 5, 11]
mfeature/umap1;[3, 5, 6, 2, 4, 12, 1, 10, 13, 8, 11, 7, 14, 9, 0]
mfeature/umap2;[10, 0, 2, 1, 9, 3, 6, 7, 12, 14, 8, 5, 11, 13, 4]
micro-mass/mds;[9, 4, 10, 8, 14, 2, 0, 11, 5, 1, 6, 12, 3, 7, 13]
micro-mass/tsne1;[1, 0, 2, 4, 6, 11, 10, 13, 5, 14, 8, 3, 7, 12, 9]
micro-mass/tsne2;[10, 7, 1, 6, 8, 2, 9, 11, 3, 12, 5, 0, 14, 4, 13]
micro-mass/tsne3;[6, 3, 0, 9, 2, 5, 14, 11, 10, 13, 7, 8, 12, 4, 1]
micro-mass/umap2;[4, 2, 0, 5, 9, 8, 11, 12, 14, 3, 10, 7, 1, 6, 13]
optdigits/mds;[10, 7, 9, 12, 4, 2, 8, 0, 3, 1, 5, 13, 6, 11, 14]
optdigits/mlle1;[2, 1, 3, 6, 7, 10, 12, 8, 14, 13, 5, 4, 11, 0, 9]
optdigits/mlle2;[13, 3, 6, 7, 8, 14, 10, 12, 2, 1, 5, 4, 11, 9, 0]
optdigits/pca;[0, 2, 13, 7, 3, 10, 14, 1, 5, 6, 12, 11, 8, 9, 4]
optdigits/spec2;[4, 14, 3, 10, 0, 1, 5, 6, 12, 2, 7, 8, 9, 11, 13]
ozone-level-8hr/mlle2;[8, 2, 9, 3, 0, 7, 10, 13, 6, 4, 5, 11, 14, 12, 1]
ozone-level-8hr/spec3;[0, 1, 2, 3, 7, 8, 4, 5, 6, 9, 10, 12, 11, 13, 14]
ozone-level-8hr/tsne1;[7, 9, 2, 12, 10, 5, 0, 6, 13, 11, 3, 4, 1, 8, 14]
ozone-level-8hr/tsne2;[3, 4, 6, 2, 1, 0, 12, 11, 5, 8, 14, 10, 13, 7, 9]
ozone-level-8hr/tsne3;[1, 4, 5, 2, 6, 9, 10, 11, 7, 14, 3, 8, 13, 12, 0]
ozone-level-8hr/umap1;[3, 5, 2, 4, 8, 7, 1, 9, 13, 12, 10, 14, 6, 0, 11]
