diabetes/umap3;[0, 3, 1, 2, 4, 5, 11, 8, 10, 12, 9, 7, 14, 13, 6]
ecg5000/mds;[13, 14, 4, 11, 9, 10, 8, 6, 3, 2, 5, 7, 12, 0, 1]
ecg5000/mlle2;[11, 9, 2, 14, 6, 5, 4, 0, 3, 12, 13, 1, 7, 8, 10]
ecg5000/pca;[7, 3, 5, 9, 12, 6, 10, 0, 11, 13, 2, 8, 14, 1, 4]
ecg5000/spec3;[7, 8, 14, 3, 9, 10, 2, 4, 11, 1, 12, 0, 5, 6, 13]
ecg5000/umap1;[3, 4, 9, 14, 10, 1, 2, 13, 7, 11, 6, 8, 0, 5, 12]
ecg5000/umap2;[10, 1, 8, 0, 4, 14, 5, 6, 2, 7, 9, 3, 13, 11, 12]
ecg5000/umap3;[10, 9, 14, 11, 13, 1, 6, 5, 3, 8, 7, 0, 12, 4, 2]
eeg-eye-state/mlle2;[14, 2, 13, 5, 7, 3, 8, 4, 6, 12, 0, 10, 9, 11, 1]
eeg-eye-state/spec3;[10, 13, 0, 2, 1, 12, 5, 6, 4, 11, 14, 7, 3, 8, 9]
eeg-eye-state/tsne1;[0, 6, 5, 12, 14, 2, 9, 10, 8, 4, 7, 3, 13, 11, 1]
eeg-eye-state/tsne3;[3, 1, 9, 4, 6, 7, 0, 2, 10, 5, 11, 14, 13, 8, 12]
eeg-eye-state/umap1;[5, 12, 6, 10, 11, 8, 7, 9, 3, 2, 0, 14, 13, 4, 1]
elevators/umap1;[7, 0, 4, 6, 12, 5, 8, 11, 14, 9, 10, 1, 3, 2, 13]
eye-movements/mds;[9, 2, 1, 4, 3, 6, 5, 0, 7, 10, 13, 14, 11, 8, 12]
eye-movements/mlle2;[8, 6, 4, 3, 0, 9, 1, 10, 7, 2, 12, 5, 13, 11, 14]
eye-movements/pca;[4, 2, 0, 3, 6, 7, 5, 14, 1, 10, 13, 11, 9, 12, 8]
eye-movements/spec2;[9, 2, 1, 8, 11, 5, 12, 10, 3, 6, 0, 4, 7, 14, 13]
eye-movements/spec3;[3, 4, 0, 2, 6, 9, 11, 12, 14, 7, 10, 13, 5, 8, 1]
eye-movements/tsne1;[14, 12, 7, 6, 5, 2, 10, 1, 11, 3, 8, 0, 4, 13, 9]
eye-movements/tsne3;[13, 1, 3, 2, 5, 6, 0, 4, 8, 9, 11, 7, 12, 14, 10]
eye-movements/umap3;[6, 7, 5, 3, 9, 1, 2, 0, 4, 8, 10, 11, 12, 13, 14]
first-order-theorem-proving/mds;[5, 9, 3, 13, 14, 2, 8, 0, 7, 12, 10, 1, 4, 11, 6]
first-order-theorem-proving/tsne1;[2, 9, 11, 12, 0, 5, 3, 4, 6, 7, 8, 10, 1, 13, 14]
first-order-theorem-proving/tsne2;[2, 1, 11, 9, 5, 12, 6, 13, 0, 4, 8, 7, 3, 14, 10]
first-order-theorem-proving/umap1;[5, 1, 0, 7, 6, 12, 8, 3, 9, 4, 2, 10, 11, 14, 13]
fried/pca;[2, 0, 1, 6, 3, 10, 4, 5, 11, 7, 14, 12, 13, 8, 9]
gas-drift/mlle2;[0, 4, 1, 3, 6, 5, 7, 9, 12, 8, 2, 13, 11, 10, 14]
gas-drift/pca;[1, 2, 5, 4, 7, 14, 3, 0, 12, 10, 13, 11, 6, 8, 9]
gas-drift/tsne1;[5, 1, 2, 4, 7, 6, 0, 9, 11, 3, 12, 10, 13, 14, 8]
gas-drift/tsne3;[13, 8, 6, 1, 2, 11, 3, 12, 7, 14, 9, 0, 5, 10, 4]
gas-drift/umap1;[0, 1, 4, 12, 6, 13, 3, 8, 5, 9, 11, 2, 7, 14, 10]
gas-drift/umap2;[6, 0, 2, 3, 8, 4, 7, 11, 9, 5, 12, 14, 10, 13, 1]
gas-drift/umap3;[8, 1, 11, 6, 4, 5, 14, 0, 3, 13, 9, 12, 10, 2, 7]
geographical-original-of-music/mds;[10, 5, 6, 7, 14, 12, 1, 8, 11, 13, 9, 4, 0, 2, 3]
geographical-original-of-music/umap2;[7, 8, 1, 12, 3, 4, 2, 11, 5, 6, 14, 9, 13, 10, 0]
gesture-phase-segmentation-processed/pca;[2, 0, 5, 4, 6, 8, 9, 3, 11, 13, 14, 7, 10, 12, 1]
gesture-phase-segmentation-processed/spec2;[13, 12, 6, 14, 0, 8, 7, 10, 3, 2, 11, 5, 4, 1, 9]
gesture-phase-segmentation-processed/spec3;[10, 12, 4, 5, 3, 2, 0, 1, 9, 7, 6, 11, 13, 14, 8]
gesture-phase-segmentation-processed/tsne1;[2, 7, 6, 0, 3, 1, 8, 11, 13, 5, 4, 9, 10, 12, 14]
gesture-phase-segmentation-processed/tsne3;[2, 4, 10, 3, 0, 7, 12, 6, 14, 8, 5, 1, 11, 13, 9]
gesture-phase-segmentation-processed/umap1;[12, 0, 3, 10, 2, 1, 4, 14, 8, 7, 9, 5, 6, 13, 11]
gesture-phase-segmentation-processed/umap3;[1, 10, 0, 11, 13, 12, 5, 6, 14, 8, 7, 3, 9, 2, 4]
gina-agnostic/mlle2;[8, 2, 0, 3, 4, 1, 5, 6, 11, 7, 9, 10, 13, 14, 12]
gina-agnostic/pca;[6, 12, 7, 4, 10, 13, 14, 9, 0, 3, 2, 5, 11, 8, 1]
gina-agnostic/spec3;[14, 11, 2, 12, 5, 3, 9, 10, 8, 7, 4, 0, 6, 1, 13]
gina-agnostic/tsne1;[1, 13, 5, 14, 2, 7, 12, 8, 4, 11, 6, 9, 10, 0, 3]
gina-agnostic/tsne3;[0, 1, 3, 10, 2, 12, 6, 14, 8, 9, 5, 13, 4, 11, 7]
har/mds;[3, 0, 9, 2, 4, 10, 1, 11, 6, 5, 7, 12, 8, 14, 13]
har/pca;[13, 10, 14, 3, 0, 1, 6, 5, 4, 8, 2, 7, 11, 12, 9]
har/spec1;[1, 11, 12, 13, 10, 5, 6, 2, 7, 4, 14, 8, 3, 9, 0]
har/tsne2;[1, 2, 9, 3, 13, 6, 14, 5, 8, 11, 0, 12, 10, 7, 4]
har/umap1;[5, 8, 12, 13, 4, 9, 7, 2, 3, 11, 0, 14, 6, 10, 1]
har/umap2;[4, 5, 9, 13, 2, 6, 3, 10, 8, 14, 0, 12, 11, 7, 1]
har/umap3;[6, 8, 14, 1, 5, 9, 2, 0, 7, 11, 4, 10, 13, 12, 3]
helena/pca;[10, 6, 8, 0, 1, 4, 12, 3, 11, 9, 2, 7, 14, 5, 13]
hill-valley/mds;[3, 4, 0, 8, 11, 5, 10, 6, 9, 12, 7, 2, 13, 1, 14]
hiva-agnostic/pca;[0, 1, 7, 5, 6, 3, 2, 4, 12, 13, 8, 9, 10, 11, 14]
hiva-agnostic/tsne1;[11, 4, 2, 1, 14, 6, 8, 0, 3, 9, 5, 7, 10, 12, 13]
hiva-agnostic/tsne2;[7, 8, 2, 0, 4, 5, 6, 9, 1, 3, 11, 14, 10, 13, 12]
hiva-agnostic/tsne3;[10, 13, 7, 5, 12, 0, 1, 3, 2, 4, 8, 9, 11, 14, 6]
hiva-agnostic/umap1;[10, 3, 0, 11, 4, 6, 14, 5, 1, 2, 13, 8, 12, 9, 7]
hiva-agnostic/umap2;[13, 10, 9, 3, 4, 0, 1, 5, 6, 7, 11, 8, 14, 2, 12]
hiva-agnostic/umap3;[8, 0, 2, 4, 1, 3, 7, 6, 11, 10, 12, 9, 13, 14, 5]
houses/pca;[1, 5, 0, 9, 10, 4, 7, 8, 14, 3, 13, 2, 11, 12, 6]
houses/tsne3;[14, 2, 0, 8, 1, 7, 10, 13, 6, 5, 9, 11, 12, 4, 3]
houses/umap1;[5, 12, 1, 8, 2, 9, 11, 13, 14, 7, 0, 6, 3, 10, 4]
houses/umap3;[4, 11, 7, 9, 5, 0, 6, 8, 2, 3, 12, 14, 13, 10, 1]
japanese-vowels/mlle1;[10, 5, 6, 0, 7, 12, 13, 11, 8, 9, 4, 3, 2, 14, 1]
japanese-vowels/pca;[8, 11, 0, 4, 12, 1, 10, 2, 3, 9, 7, 5, 13, 6, 14]
japanese-vowels/tsne2;[2, 4, 3, 0, 8, 5, 6, 1, 9, 10, 11, 12, 13, 7, 14]
japanese-vowels/tsne3;[1, 2, 7, 8, 9, 5, 0, 6, 12, 13, 3, 10, 4, 11, 14]
japanese-vowels/umap1;[3, 0, 11, 5, 14, 8, 13, 1, 6, 12, 10, 9, 7, 4, 2]
japanese-vowels/umap3;[12, 1, 2, 6, 7, 9, 8, 5, 10, 4, 14, 3, 0, 11, 13]
kc1/pca;[6, 1, 3, 11, 7, 5, 2, 10, 14, 12, 13, 9, 4, 8, 0]
kc1/spec1;[14, 3, 4, 8, 6, 11, 12, 9, 5, 0, 1, 10, 2, 7, 13]
kc1/tsne1;[2, 4, 3, 5, 1, 0, 6, 8, 10, 11, 13, 7, 9, 12, 14]
kc1/tsne2;[9, 14, 3, 7, 1, 12, 5, 4, 8, 6, 2, 0, 13, 11, 10]
kc1/tsne3;[3, 4, 2, 5, 7, 10, 12, 8, 9, 1, 14, 11, 13, 6, 0]
kin8nm/tsne1;[8, 1, 6, 4, 3, 14, 12, 7, 9, 0, 2, 11, 5, 10, 13]
kin8nm/umap1;[4, 3, 9, 0, 1, 2, 6, 5, 8, 7, 10, 11, 14, 12, 13]
kin8nm/umap2;[0, 2, 10, 7, 8, 12, 14, 4, 9, 1, 13, 3, 6, 11, 5]
kin8nm/umap3;[2, 11, 4, 10, 3, 0, 5, 1, 14, 13, 6, 12, 7, 8, 9]
letter/pca;[3, 8, 13, 6, 4, 10, 12, 0, 1, 5, 9, 7, 2, 11, 14]
letter/tsne1;[8, 11, 3, 10, 5, 2, 13, 1, 4, 0, 6, 7, 9, 14, 12]
letter/tsne2;[8, 1, 2, 4, 0, 3, 5, 6, 13, 10, 9, 11, 12, 7, 14]
letter/umap1;[13, 2, 4, 9, 3, 0, 1, 5, 6, 7, 10, 8, 11, 12, 14]
madeline/mds;[3, 1, 4, 12, 13, 7, 5, 0, 9, 11, 6, 8, 10, 2, 14]
madeline/mlle1;[13, 9, 3, 11, 7, 10, 12, 8, 1, 2, 4, 0, 5, 14, 6]
madeline/pca;[12, 8, 3, 13, 10, 0, 2, 1, 5, 4, 7, 6, 9, 11, 14]
madeline/spec2;[12, 13, 3, 9, 4, 7, 0, 8, 14, 6, 5, 2, 11, 10, 1]
madeline/tsne1;[1, 3, 5, 13, 4, 6, 0, 10, 8, 11, 14, 9, 7, 2, 12]
madeline/umap2;[2, 3, 6, 9, 0, 4, 1, 5, 8, 12, 7, 10, 11, 13, 14]
madeline/umap3;[11, 4, 2, 1, 14, 3, 10, 7, 12, 6, 5, 8, 9, 0, 13]
madelon/mds;[4, 5, 2, 1, 10, 13, 12, 14, 8, 11, 3, 6, 7, 9, 0]
madelon/mlle2;[4, 3, 2, 10, 1, 8, 5, 6, 12, 14, 0, 9, 13, 11, 7]
madelon/spec2;[6, 5, 4, 3, 7, 11, 12, 9, 8, 14, 13, 0, 1, 2, 10]
madelon/spec3;[3, 13, 1, 0, 2, 4, 9, 6, 14, 5, 10, 8, 12, 7, 11]
madelon/tsne1;[10, 5, 0, 3, 1, 8, 11, 7, 4, 6, 2, 9, 12, 13, 14]
madelon/tsne2;[10, 3, 6, 12, 14, 8, 2, 1, 7, 13, 11, 5, 0, 4, 9]
madelon/tsne3;[7, 3, 0, 8, 10, 2, 11, 5, 6, 14, 1, 13, 4, 12, 9]
mammography/umap1;[4, 14, 9, 1, 0, 6, 5, 8, 11, 13, 3, 2, 12, 7, 10]
mc1/mds;[6, 2, 0, 3, 5, 8, 4, 1, 9, 10, 14, 12, 11, 13, 7]
mc1/pca;[4, 12, 3, 0, 2, 1, 8, 7, 13, 5, 6, 9, 10, 14, 11]
mc1/tsne1;[5, 0, 1, 4, 3, 2, 7, 10, 6, 8, 13, 11, 12, 14, 9]
mc1/tsne2;[2, 9, 12, 6, 14, 13, 7, 5, 4, 0, 10, 1, 3, 8, 11]
mc1/tsne3;[2, 3, 0, 1, 4, 5, 6, 7, 8, 9, 10, 12, 11, 13, 14]
mc1/umap1;[4, 14, 5, 2, 6, 1, 8, 7, 10, 3, 0, 11, 9, 12, 13]
mc1/umap3;[1, 0, 13, 3, 6, 7, 10, 12, 14, 4, 8, 5, 11, 9, 2]
mfeature/tsne1;[12, 5, 3, 10, 13, 11, 4, 1, 6, 7, 2, 0, 9, 8, 14]
mfeature/tsne2;[8, 10, 5, 0, 7, 12, 9, 14, 3, 4, 13, 1, 6, 2, 11]
mfeature/umap1;[3, 5, 14, 4, 11, 2, 1, 0, 6, 8, 9, 12, 7, 10, 13]
mfeature/umap2;[10, 0, 2, 1, 9, 3, 6, 7, 12, 14, 8, 5, 11, 13, 4]
micro-mass/mds;[10, 14, 4, 9, 8, 12, 7, 1, 0, 11, 3, 2, 6, 5, 13]
micro-mass/tsne1;[1, 0, 4, 2, 5, 6, 7, 8, 3, 10, 11, 12, 13, 14, 9]
micro-mass/tsne2;[7, 1, 6, 8, 10, 2, 11, 9, 12, 3, 0, 5, 4, 14, 13]
micro-mass/tsne3;[6, 0, 9, 3, 14, 7, 10, 4, 12, 8, 11, 5, 2, 13, 1]
micro-mass/umap2;[8, 3, 1, 7, 6, 13, 10, 4, 2, 11, 12, 14, 0, 9, 5]
optdigits/mds;[8, 6, 5, 3, 13, 14, 11, 1, 0, 4, 2, 12, 9, 10, 7]
optdigits/mlle1;[10, 2, 8, 5, 12, 6, 7, 13, 14, 3, 1, 11, 9, 4, 0]
optdigits/mlle2;[7, 11, 13, 1, 3, 8, 2, 4, 0, 6, 12, 10, 9, 5, 14]
optdigits/pca;[0, 2, 13, 7, 10, 3, 14, 1, 6, 5, 12, 11, 8, 4, 9]
optdigits/spec2;[14, 4, 3, 9, 5, 6, 1, 8, 11, 13, 12, 7, 10, 0, 2]
ozone-level-8hr/mlle2;[9, 8, 2, 3, 0, 5, 6, 11, 10, 7, 1, 4, 13, 12, 14]
ozone-level-8hr/spec3;[2, 3, 5, 9, 4, 1, 6, 11, 12, 0, 10, 7, 13, 14, 8]
ozone-level-8hr/tsne1;[11, 8, 0, 4, 13, 12, 2, 7, 6, 1, 9, 14, 10, 5, 3]
ozone-level-8hr/tsne2;[3, 4, 7, 5, 0, 2, 10, 6, 12, 11, 1, 9, 14, 8, 13]
ozone-level-8hr/tsne3;[7, 4, 6, 9, 12, 2, 11, 1, 10, 5, 8, 13, 0, 3, 14]
ozone-level-8hr/umap1;[12, 5, 9, 3, 4, 2, 0, 1, 10, 13, 6, 7, 8, 11, 14]
